County Name,Bachelors,Total,High school,Bachelors
5187,15285.8,76429,70314.68,15285.8
5188,15285.8,76429,70314.68,15285.8
5189,15285.8,76429,70314.68,15285.8
5190,15285.8,76429,70314.68,15285.8
5191,15285.8,76429,70314.68,15285.8
5192,15285.8,76429,70314.68,15285.8
5193,15285.8,76429,70314.68,15285.8
5194,15285.8,76429,70314.68,15285.8
5195,15285.8,76429,70314.68,15285.8
5196,15285.8,76429,70314.68,15285.8
5197,15285.8,76429,70314.68,15285.8
5198,15285.8,76429,70314.68,15285.8
5199,15285.8,76429,70314.68,15285.8
5200,15285.8,76429,70314.68,15285.8
5201,15285.8,76429,70314.68,15285.8
5202,15285.8,76429,70314.68,15285.8
5203,15285.8,76429,70314.68,15285.8
5204,15285.8,76429,70314.68,15285.8
5205,15285.8,76429,70314.68,15285.8
5206,15285.8,76429,70314.68,15285.8
5207,15285.8,76429,70314.68,15285.8
5208,15285.8,76429,70314.68,15285.8
5209,15285.8,76429,70314.68,15285.8
5210,15285.8,76429,70314.68,15285.8
5211,15285.8,76429,70314.68,15285.8
5212,15285.8,76429,70314.68,15285.8
5213,15285.8,76429,70314.68,15285.8
5214,15285.8,76429,70314.68,15285.8
5215,15285.8,76429,70314.68,15285.8
5216,15285.8,76429,70314.68,15285.8
5217,15285.8,76429,70314.68,15285.8
5218,15285.8,76429,70314.68,15285.8
5219,15285.8,76429,70314.68,15285.8
5220,15285.8,76429,70314.68,15285.8
5221,15285.8,76429,70314.68,15285.8
5222,15285.8,76429,70314.68,15285.8
5223,15285.8,76429,70314.68,15285.8
5224,15285.8,76429,70314.68,15285.8
5225,15285.8,76429,70314.68,15285.8
5226,15285.8,76429,70314.68,15285.8
5227,15285.8,76429,70314.68,15285.8
5228,15285.8,76429,70314.68,15285.8
5229,15285.8,76429,70314.68,15285.8
5230,15285.8,76429,70314.68,15285.8
5231,15285.8,76429,70314.68,15285.8
5232,15285.8,76429,70314.68,15285.8
5233,15285.8,76429,70314.68,15285.8
5234,15285.8,76429,70314.68,15285.8
5235,15285.8,76429,70314.68,15285.8
5236,15285.8,76429,70314.68,15285.8
5237,15285.8,76429,70314.68,15285.8
5238,15285.8,76429,70314.68,15285.8
5239,15285.8,76429,70314.68,15285.8
5240,15285.8,76429,70314.68,15285.8
5241,15285.8,76429,70314.68,15285.8
5242,15285.8,76429,70314.68,15285.8
5243,15285.8,76429,70314.68,15285.8
5244,15285.8,76429,70314.68,15285.8
5245,15285.8,76429,70314.68,15285.8
5246,15285.8,76429,70314.68,15285.8
5247,15285.8,76429,70314.68,15285.8
5248,15285.8,76429,70314.68,15285.8
5249,15285.8,76429,70314.68,15285.8
5250,15285.8,76429,70314.68,15285.8
5251,15285.8,76429,70314.68,15285.8
5252,15285.8,76429,70314.68,15285.8
5253,15285.8,76429,70314.68,15285.8
5254,15285.8,76429,70314.68,15285.8
5255,15285.8,76429,70314.68,15285.8
5256,15285.8,76429,70314.68,15285.8
5257,15285.8,76429,70314.68,15285.8
5258,15285.8,76429,70314.68,15285.8
5259,15285.8,76429,70314.68,15285.8
5260,15285.8,76429,70314.68,15285.8
5261,15285.8,76429,70314.68,15285.8
5262,15285.8,76429,70314.68,15285.8
5263,15285.8,76429,70314.68,15285.8
5264,15285.8,76429,70314.68,15285.8
5265,15285.8,76429,70314.68,15285.8
5266,15285.8,76429,70314.68,15285.8
5267,15285.8,76429,70314.68,15285.8
5268,15285.8,76429,70314.68,15285.8
5269,15285.8,76429,70314.68,15285.8
5270,15285.8,76429,70314.68,15285.8
5271,15285.8,76429,70314.68,15285.8
5272,15285.8,76429,70314.68,15285.8
5273,15285.8,76429,70314.68,15285.8
5274,15285.8,76429,70314.68,15285.8
5275,15285.8,76429,70314.68,15285.8
5276,15285.8,76429,70314.68,15285.8
5277,15285.8,76429,70314.68,15285.8
5278,15285.8,76429,70314.68,15285.8
5279,15285.8,76429,70314.68,15285.8
5280,15285.8,76429,70314.68,15285.8
5281,15285.8,76429,70314.68,15285.8
5282,15285.8,76429,70314.68,15285.8
5283,15285.8,76429,70314.68,15285.8
5284,15285.8,76429,70314.68,15285.8
5285,15285.8,76429,70314.68,15285.8
5286,15285.8,76429,70314.68,15285.8
5287,15285.8,76429,70314.68,15285.8
5288,15285.8,76429,70314.68,15285.8
5289,15285.8,76429,70314.68,15285.8
5290,15285.8,76429,70314.68,15285.8
5291,15285.8,76429,70314.68,15285.8
5292,15285.8,76429,70314.68,15285.8
5293,15285.8,76429,70314.68,15285.8
5294,15285.8,76429,70314.68,15285.8
5295,15285.8,76429,70314.68,15285.8
5296,15285.8,76429,70314.68,15285.8
5297,15285.8,76429,70314.68,15285.8
5298,15285.8,76429,70314.68,15285.8
5299,15285.8,76429,70314.68,15285.8
5300,15285.8,76429,70314.68,15285.8
5301,15285.8,76429,70314.68,15285.8
5302,15285.8,76429,70314.68,15285.8
5303,15285.8,76429,70314.68,15285.8
5304,15285.8,76429,70314.68,15285.8
5305,15285.8,76429,70314.68,15285.8
5306,15285.8,76429,70314.68,15285.8
5307,15285.8,76429,70314.68,15285.8
5308,15285.8,76429,70314.68,15285.8
5309,15285.8,76429,70314.68,15285.8
5310,15285.8,76429,70314.68,15285.8
5311,15285.8,76429,70314.68,15285.8
5312,15285.8,76429,70314.68,15285.8
5313,15285.8,76429,70314.68,15285.8
5314,15285.8,76429,70314.68,15285.8
5315,15285.8,76429,70314.68,15285.8
5316,15285.8,76429,70314.68,15285.8
5317,15285.8,76429,70314.68,15285.8
5318,15285.8,76429,70314.68,15285.8
5319,15285.8,76429,70314.68,15285.8
5320,15285.8,76429,70314.68,15285.8
5321,15285.8,76429,70314.68,15285.8
5322,15285.8,76429,70314.68,15285.8
5323,15285.8,76429,70314.68,15285.8
5324,15285.8,76429,70314.68,15285.8
5325,15285.8,76429,70314.68,15285.8
5326,15285.8,76429,70314.68,15285.8
5327,15285.8,76429,70314.68,15285.8
5328,15285.8,76429,70314.68,15285.8
5329,15285.8,76429,70314.68,15285.8
5330,15285.8,76429,70314.68,15285.8
5331,15285.8,76429,70314.68,15285.8
5332,15285.8,76429,70314.68,15285.8
5333,15285.8,76429,70314.68,15285.8
5334,15285.8,76429,70314.68,15285.8
5335,15285.8,76429,70314.68,15285.8
5336,15285.8,76429,70314.68,15285.8
5337,15285.8,76429,70314.68,15285.8
5338,15285.8,76429,70314.68,15285.8
5339,15285.8,76429,70314.68,15285.8
5340,15285.8,76429,70314.68,15285.8
5341,15285.8,76429,70314.68,15285.8
5342,15285.8,76429,70314.68,15285.8
5343,15285.8,76429,70314.68,15285.8
5344,15285.8,76429,70314.68,15285.8
5345,15285.8,76429,70314.68,15285.8
5346,15285.8,76429,70314.68,15285.8
5347,15285.8,76429,70314.68,15285.8
5348,15285.8,76429,70314.68,15285.8
5349,15285.8,76429,70314.68,15285.8
5350,15285.8,76429,70314.68,15285.8
5351,15285.8,76429,70314.68,15285.8
5352,15285.8,76429,70314.68,15285.8
5353,15285.8,76429,70314.68,15285.8
5354,15285.8,76429,70314.68,15285.8
5355,15285.8,76429,70314.68,15285.8
5356,15285.8,76429,70314.68,15285.8
5357,15285.8,76429,70314.68,15285.8
5358,15285.8,76429,70314.68,15285.8
5359,15285.8,76429,70314.68,15285.8
5360,15285.8,76429,70314.68,15285.8
5361,15285.8,76429,70314.68,15285.8
5362,15285.8,76429,70314.68,15285.8
5363,15285.8,76429,70314.68,15285.8
5364,15285.8,76429,70314.68,15285.8
5365,15285.8,76429,70314.68,15285.8
5366,15285.8,76429,70314.68,15285.8
5367,15285.8,76429,70314.68,15285.8
5368,15285.8,76429,70314.68,15285.8
5369,15285.8,76429,70314.68,15285.8
5370,15285.8,76429,70314.68,15285.8
5371,15285.8,76429,70314.68,15285.8
5372,15285.8,76429,70314.68,15285.8
5373,15285.8,76429,70314.68,15285.8
5374,15285.8,76429,70314.68,15285.8
5375,15285.8,76429,70314.68,15285.8
5376,15285.8,76429,70314.68,15285.8
5377,15285.8,76429,70314.68,15285.8
5378,15285.8,76429,70314.68,15285.8
5379,15285.8,76429,70314.68,15285.8
5380,15285.8,76429,70314.68,15285.8
5381,15285.8,76429,70314.68,15285.8
5382,15285.8,76429,70314.68,15285.8
5383,15285.8,76429,70314.68,15285.8
5384,15285.8,76429,70314.68,15285.8
5385,15285.8,76429,70314.68,15285.8
5386,15285.8,76429,70314.68,15285.8
5387,15285.8,76429,70314.68,15285.8
5388,15285.8,76429,70314.68,15285.8
5389,15285.8,76429,70314.68,15285.8
5390,15285.8,76429,70314.68,15285.8
5391,15285.8,76429,70314.68,15285.8
5392,15285.8,76429,70314.68,15285.8
5393,15285.8,76429,70314.68,15285.8
5394,15285.8,76429,70314.68,15285.8
5395,15285.8,76429,70314.68,15285.8
5396,15285.8,76429,70314.68,15285.8
5397,15285.8,76429,70314.68,15285.8
5398,15285.8,76429,70314.68,15285.8
5399,15285.8,76429,70314.68,15285.8
5400,15285.8,76429,70314.68,15285.8
5401,15285.8,76429,70314.68,15285.8
5402,15285.8,76429,70314.68,15285.8
5403,15285.8,76429,70314.68,15285.8
5404,15285.8,76429,70314.68,15285.8
5405,15285.8,76429,70314.68,15285.8
5406,15285.8,76429,70314.68,15285.8
5407,15285.8,76429,70314.68,15285.8
5408,15285.8,76429,70314.68,15285.8
5409,15285.8,76429,70314.68,15285.8
5410,15285.8,76429,70314.68,15285.8
5411,15285.8,76429,70314.68,15285.8
5412,15285.8,76429,70314.68,15285.8
5413,15285.8,76429,70314.68,15285.8
5414,15285.8,76429,70314.68,15285.8
5415,15285.8,76429,70314.68,15285.8
5416,15285.8,76429,70314.68,15285.8
5417,15285.8,76429,70314.68,15285.8
5418,15285.8,76429,70314.68,15285.8
5419,15285.8,76429,70314.68,15285.8
5420,15285.8,76429,70314.68,15285.8
5421,15285.8,76429,70314.68,15285.8
5422,15285.8,76429,70314.68,15285.8
5423,15285.8,76429,70314.68,15285.8
5424,15285.8,76429,70314.68,15285.8
5425,15285.8,76429,70314.68,15285.8
5426,15285.8,76429,70314.68,15285.8
5427,15285.8,76429,70314.68,15285.8
5428,15285.8,76429,70314.68,15285.8
5429,15285.8,76429,70314.68,15285.8
5430,15285.8,76429,70314.68,15285.8
5431,15285.8,76429,70314.68,15285.8
5432,15285.8,76429,70314.68,15285.8
5433,15285.8,76429,70314.68,15285.8
5434,15285.8,76429,70314.68,15285.8
5435,15285.8,76429,70314.68,15285.8
5436,15285.8,76429,70314.68,15285.8
5437,15285.8,76429,70314.68,15285.8
5438,15285.8,76429,70314.68,15285.8
5439,15285.8,76429,70314.68,15285.8
5440,15285.8,76429,70314.68,15285.8
5441,15285.8,76429,70314.68,15285.8
5442,15285.8,76429,70314.68,15285.8
5443,15285.8,76429,70314.68,15285.8
5444,15285.8,76429,70314.68,15285.8
5445,15285.8,76429,70314.68,15285.8
5446,15285.8,76429,70314.68,15285.8
5447,15285.8,76429,70314.68,15285.8
5448,15285.8,76429,70314.68,15285.8
5449,15285.8,76429,70314.68,15285.8
5450,15285.8,76429,70314.68,15285.8
5451,15285.8,76429,70314.68,15285.8
5452,15285.8,76429,70314.68,15285.8
5453,15285.8,76429,70314.68,15285.8
5454,15285.8,76429,70314.68,15285.8
5455,15285.8,76429,70314.68,15285.8
5456,15285.8,76429,70314.68,15285.8
5457,15285.8,76429,70314.68,15285.8
5458,15285.8,76429,70314.68,15285.8
5459,15285.8,76429,70314.68,15285.8
5460,15285.8,76429,70314.68,15285.8
5461,15285.8,76429,70314.68,15285.8
5462,15285.8,76429,70314.68,15285.8
5463,15285.8,76429,70314.68,15285.8
5464,15285.8,76429,70314.68,15285.8
5465,15285.8,76429,70314.68,15285.8
5466,15285.8,76429,70314.68,15285.8
5467,15285.8,76429,70314.68,15285.8
5468,15285.8,76429,70314.68,15285.8
5469,15285.8,76429,70314.68,15285.8
5470,15285.8,76429,70314.68,15285.8
5471,15285.8,76429,70314.68,15285.8
5472,15285.8,76429,70314.68,15285.8
5473,15285.8,76429,70314.68,15285.8
5474,15285.8,76429,70314.68,15285.8
5475,15285.8,76429,70314.68,15285.8
5476,15285.8,76429,70314.68,15285.8
5477,15285.8,76429,70314.68,15285.8
5478,15285.8,76429,70314.68,15285.8
5479,15285.8,76429,70314.68,15285.8
5480,15285.8,76429,70314.68,15285.8
5481,15285.8,76429,70314.68,15285.8
5482,15285.8,76429,70314.68,15285.8
5483,15285.8,76429,70314.68,15285.8
5484,15285.8,76429,70314.68,15285.8
5485,15285.8,76429,70314.68,15285.8
5486,15285.8,76429,70314.68,15285.8
5487,15285.8,76429,70314.68,15285.8
5488,15285.8,76429,70314.68,15285.8
5489,15285.8,76429,70314.68,15285.8
5490,15285.8,76429,70314.68,15285.8
5491,15285.8,76429,70314.68,15285.8
5492,15285.8,76429,70314.68,15285.8
5493,15285.8,76429,70314.68,15285.8
5494,15285.8,76429,70314.68,15285.8
5495,15285.8,76429,70314.68,15285.8
5496,15285.8,76429,70314.68,15285.8
5497,15285.8,76429,70314.68,15285.8
5498,15285.8,76429,70314.68,15285.8
5499,15285.8,76429,70314.68,15285.8
5500,15285.8,76429,70314.68,15285.8
5501,15285.8,76429,70314.68,15285.8
5502,15285.8,76429,70314.68,15285.8
5503,15285.8,76429,70314.68,15285.8
5504,15285.8,76429,70314.68,15285.8
5505,15285.8,76429,70314.68,15285.8
5506,15285.8,76429,70314.68,15285.8
5507,15285.8,76429,70314.68,15285.8
5508,15285.8,76429,70314.68,15285.8
5509,15285.8,76429,70314.68,15285.8
5510,15285.8,76429,70314.68,15285.8
5511,15285.8,76429,70314.68,15285.8
5512,15285.8,76429,70314.68,15285.8
5513,15285.8,76429,70314.68,15285.8
5514,15285.8,76429,70314.68,15285.8
5515,15285.8,76429,70314.68,15285.8
5516,15285.8,76429,70314.68,15285.8
5517,15285.8,76429,70314.68,15285.8
5518,15285.8,76429,70314.68,15285.8
5519,15285.8,76429,70314.68,15285.8
5520,15285.8,76429,70314.68,15285.8
5521,15285.8,76429,70314.68,15285.8
5522,15285.8,76429,70314.68,15285.8
5523,15285.8,76429,70314.68,15285.8
5524,15285.8,76429,70314.68,15285.8
5525,15285.8,76429,70314.68,15285.8
5526,15285.8,76429,70314.68,15285.8
5527,15285.8,76429,70314.68,15285.8
5528,15285.8,76429,70314.68,15285.8
5529,15285.8,76429,70314.68,15285.8
5530,15285.8,76429,70314.68,15285.8
5531,15285.8,76429,70314.68,15285.8
5532,15285.8,76429,70314.68,15285.8
5533,15285.8,76429,70314.68,15285.8
5534,15285.8,76429,70314.68,15285.8
5535,15285.8,76429,70314.68,15285.8
5536,15285.8,76429,70314.68,15285.8
5537,15285.8,76429,70314.68,15285.8
5538,15285.8,76429,70314.68,15285.8
5539,15285.8,76429,70314.68,15285.8
5540,15285.8,76429,70314.68,15285.8
5541,15285.8,76429,70314.68,15285.8
5542,15285.8,76429,70314.68,15285.8
5543,15285.8,76429,70314.68,15285.8
5544,15285.8,76429,70314.68,15285.8
5545,15285.8,76429,70314.68,15285.8
5546,15285.8,76429,70314.68,15285.8
5547,15285.8,76429,70314.68,15285.8
5548,15285.8,76429,70314.68,15285.8
5549,15285.8,76429,70314.68,15285.8
5550,15285.8,76429,70314.68,15285.8
5551,15285.8,76429,70314.68,15285.8
5552,15285.8,76429,70314.68,15285.8
5553,15285.8,76429,70314.68,15285.8
5554,15285.8,76429,70314.68,15285.8
5555,15285.8,76429,70314.68,15285.8
5556,15285.8,76429,70314.68,15285.8
5557,15285.8,76429,70314.68,15285.8
5558,15285.8,76429,70314.68,15285.8
5559,15285.8,76429,70314.68,15285.8
5560,15285.8,76429,70314.68,15285.8
5561,15285.8,76429,70314.68,15285.8
5562,15285.8,76429,70314.68,15285.8
5563,15285.8,76429,70314.68,15285.8
5564,15285.8,76429,70314.68,15285.8
5565,15285.8,76429,70314.68,15285.8
5566,15285.8,76429,70314.68,15285.8
5567,15285.8,76429,70314.68,15285.8
5568,15285.8,76429,70314.68,15285.8
5569,15285.8,76429,70314.68,15285.8
5570,15285.8,76429,70314.68,15285.8
5571,15285.8,76429,70314.68,15285.8
5572,15285.8,76429,70314.68,15285.8
5573,15285.8,76429,70314.68,15285.8
5574,15285.8,76429,70314.68,15285.8
5575,15285.8,76429,70314.68,15285.8
5576,15285.8,76429,70314.68,15285.8
5577,15285.8,76429,70314.68,15285.8
5578,15285.8,76429,70314.68,15285.8
5579,15285.8,76429,70314.68,15285.8
5580,15285.8,76429,70314.68,15285.8
5581,15285.8,76429,70314.68,15285.8
5582,15285.8,76429,70314.68,15285.8
5583,15285.8,76429,70314.68,15285.8
5584,15285.8,76429,70314.68,15285.8
5585,15285.8,76429,70314.68,15285.8
5586,15285.8,76429,70314.68,15285.8
5587,15285.8,76429,70314.68,15285.8
5588,15285.8,76429,70314.68,15285.8
5589,15285.8,76429,70314.68,15285.8
5590,15285.8,76429,70314.68,15285.8
5591,15285.8,76429,70314.68,15285.8
5592,15285.8,76429,70314.68,15285.8
5593,15285.8,76429,70314.68,15285.8
5594,15285.8,76429,70314.68,15285.8
5595,15285.8,76429,70314.68,15285.8
5596,15285.8,76429,70314.68,15285.8
5597,15285.8,76429,70314.68,15285.8
5598,15285.8,76429,70314.68,15285.8
5599,15285.8,76429,70314.68,15285.8
5600,15285.8,76429,70314.68,15285.8
5601,15285.8,76429,70314.68,15285.8
5602,15285.8,76429,70314.68,15285.8
5603,15285.8,76429,70314.68,15285.8
5604,15285.8,76429,70314.68,15285.8
5605,15285.8,76429,70314.68,15285.8
5606,15285.8,76429,70314.68,15285.8
5607,15285.8,76429,70314.68,15285.8
5608,15285.8,76429,70314.68,15285.8
5609,15285.8,76429,70314.68,15285.8
5610,15285.8,76429,70314.68,15285.8
5611,15285.8,76429,70314.68,15285.8
5612,15285.8,76429,70314.68,15285.8
5613,15285.8,76429,70314.68,15285.8
5614,15285.8,76429,70314.68,15285.8
5615,15285.8,76429,70314.68,15285.8
5616,15285.8,76429,70314.68,15285.8
5617,15285.8,76429,70314.68,15285.8
5618,15285.8,76429,70314.68,15285.8
5619,15285.8,76429,70314.68,15285.8
5620,15285.8,76429,70314.68,15285.8
5621,15285.8,76429,70314.68,15285.8
5622,15285.8,76429,70314.68,15285.8
5623,15285.8,76429,70314.68,15285.8
5624,15285.8,76429,70314.68,15285.8
5625,15285.8,76429,70314.68,15285.8
5626,15285.8,76429,70314.68,15285.8
5627,15285.8,76429,70314.68,15285.8
5628,15285.8,76429,70314.68,15285.8
5629,15285.8,76429,70314.68,15285.8
5630,15285.8,76429,70314.68,15285.8
5631,15285.8,76429,70314.68,15285.8
5632,15285.8,76429,70314.68,15285.8
5633,15285.8,76429,70314.68,15285.8
5634,15285.8,76429,70314.68,15285.8
5635,15285.8,76429,70314.68,15285.8
5636,15285.8,76429,70314.68,15285.8
5637,15285.8,76429,70314.68,15285.8
5638,15285.8,76429,70314.68,15285.8
5639,15285.8,76429,70314.68,15285.8
5640,15285.8,76429,70314.68,15285.8
5641,15285.8,76429,70314.68,15285.8
5642,15285.8,76429,70314.68,15285.8
5643,15285.8,76429,70314.68,15285.8
5644,15285.8,76429,70314.68,15285.8
5645,15285.8,76429,70314.68,15285.8
5646,15285.8,76429,70314.68,15285.8
5647,15285.8,76429,70314.68,15285.8
5648,15285.8,76429,70314.68,15285.8
5649,15285.8,76429,70314.68,15285.8
5650,15285.8,76429,70314.68,15285.8
5651,15285.8,76429,70314.68,15285.8
5652,15285.8,76429,70314.68,15285.8
5653,15285.8,76429,70314.68,15285.8
5654,15285.8,76429,70314.68,15285.8
5655,15285.8,76429,70314.68,15285.8
5656,15285.8,76429,70314.68,15285.8
5657,15285.8,76429,70314.68,15285.8
5658,15285.8,76429,70314.68,15285.8
5659,15285.8,76429,70314.68,15285.8
5660,15285.8,76429,70314.68,15285.8
5661,15285.8,76429,70314.68,15285.8
5662,15285.8,76429,70314.68,15285.8
5663,15285.8,76429,70314.68,15285.8
5664,15285.8,76429,70314.68,15285.8
5665,15285.8,76429,70314.68,15285.8
5666,15285.8,76429,70314.68,15285.8
5667,15285.8,76429,70314.68,15285.8
5668,15285.8,76429,70314.68,15285.8
5669,15285.8,76429,70314.68,15285.8
5670,15285.8,76429,70314.68,15285.8
5671,15285.8,76429,70314.68,15285.8
5672,15285.8,76429,70314.68,15285.8
5673,15285.8,76429,70314.68,15285.8
5674,15285.8,76429,70314.68,15285.8
5675,15285.8,76429,70314.68,15285.8
5676,15285.8,76429,70314.68,15285.8
5677,15285.8,76429,70314.68,15285.8
5678,15285.8,76429,70314.68,15285.8
5679,15285.8,76429,70314.68,15285.8
5680,15285.8,76429,70314.68,15285.8
5681,15285.8,76429,70314.68,15285.8
5682,15285.8,76429,70314.68,15285.8
5683,15285.8,76429,70314.68,15285.8
5684,15285.8,76429,70314.68,15285.8
5685,15285.8,76429,70314.68,15285.8
5686,15285.8,76429,70314.68,15285.8
5687,15285.8,76429,70314.68,15285.8
5688,15285.8,76429,70314.68,15285.8
5689,15285.8,76429,70314.68,15285.8
5690,15285.8,76429,70314.68,15285.8
5691,15285.8,76429,70314.68,15285.8
5692,15285.8,76429,70314.68,15285.8
5693,15285.8,76429,70314.68,15285.8
5694,15285.8,76429,70314.68,15285.8
5695,15285.8,76429,70314.68,15285.8
5696,15285.8,76429,70314.68,15285.8
5697,15285.8,76429,70314.68,15285.8
5698,15285.8,76429,70314.68,15285.8
5699,15285.8,76429,70314.68,15285.8
5700,15285.8,76429,70314.68,15285.8
5701,15285.8,76429,70314.68,15285.8
5702,15285.8,76429,70314.68,15285.8
5703,15285.8,76429,70314.68,15285.8
5704,15285.8,76429,70314.68,15285.8
5705,15285.8,76429,70314.68,15285.8
5706,15285.8,76429,70314.68,15285.8
5707,15285.8,76429,70314.68,15285.8
5708,15285.8,76429,70314.68,15285.8
5709,15285.8,76429,70314.68,15285.8
5710,15285.8,76429,70314.68,15285.8
5711,15285.8,76429,70314.68,15285.8
5712,15285.8,76429,70314.68,15285.8
5713,15285.8,76429,70314.68,15285.8
5714,15285.8,76429,70314.68,15285.8
5715,15285.8,76429,70314.68,15285.8
5716,15285.8,76429,70314.68,15285.8
5717,15285.8,76429,70314.68,15285.8
5718,15285.8,76429,70314.68,15285.8
5719,15285.8,76429,70314.68,15285.8
5720,15285.8,76429,70314.68,15285.8
5721,15285.8,76429,70314.68,15285.8
5722,15285.8,76429,70314.68,15285.8
5723,15285.8,76429,70314.68,15285.8
5724,15285.8,76429,70314.68,15285.8
5725,15285.8,76429,70314.68,15285.8
5726,15285.8,76429,70314.68,15285.8
5727,15285.8,76429,70314.68,15285.8
5728,15285.8,76429,70314.68,15285.8
5729,15285.8,76429,70314.68,15285.8
5730,15285.8,76429,70314.68,15285.8
5731,15285.8,76429,70314.68,15285.8
5732,15285.8,76429,70314.68,15285.8
5733,15285.8,76429,70314.68,15285.8
5734,15285.8,76429,70314.68,15285.8
5735,15285.8,76429,70314.68,15285.8
5736,15285.8,76429,70314.68,15285.8
5737,15285.8,76429,70314.68,15285.8
5738,15285.8,76429,70314.68,15285.8
5739,15285.8,76429,70314.68,15285.8
5740,15285.8,76429,70314.68,15285.8
5741,15285.8,76429,70314.68,15285.8
5742,15285.8,76429,70314.68,15285.8
5743,15285.8,76429,70314.68,15285.8
5744,15285.8,76429,70314.68,15285.8
5745,15285.8,76429,70314.68,15285.8
5746,15285.8,76429,70314.68,15285.8
5747,15285.8,76429,70314.68,15285.8
5748,15285.8,76429,70314.68,15285.8
5749,15285.8,76429,70314.68,15285.8
5750,15285.8,76429,70314.68,15285.8
5751,15285.8,76429,70314.68,15285.8
5752,15285.8,76429,70314.68,15285.8
5753,15285.8,76429,70314.68,15285.8
5754,15285.8,76429,70314.68,15285.8
5755,15285.8,76429,70314.68,15285.8
5756,15285.8,76429,70314.68,15285.8
5757,15285.8,76429,70314.68,15285.8
5758,15285.8,76429,70314.68,15285.8
5759,15285.8,76429,70314.68,15285.8
5760,15285.8,76429,70314.68,15285.8
5761,15285.8,76429,70314.68,15285.8
5762,15285.8,76429,70314.68,15285.8
5763,15285.8,76429,70314.68,15285.8
5764,15285.8,76429,70314.68,15285.8
5765,15285.8,76429,70314.68,15285.8
5766,15285.8,76429,70314.68,15285.8
5767,15285.8,76429,70314.68,15285.8
5768,15285.8,76429,70314.68,15285.8
5769,15285.8,76429,70314.68,15285.8
5770,15285.8,76429,70314.68,15285.8
5771,15285.8,76429,70314.68,15285.8
5772,15285.8,76429,70314.68,15285.8
5773,15285.8,76429,70314.68,15285.8
5774,15285.8,76429,70314.68,15285.8
5775,15285.8,76429,70314.68,15285.8
5776,15285.8,76429,70314.68,15285.8
5777,15285.8,76429,70314.68,15285.8
5778,15285.8,76429,70314.68,15285.8
5779,15285.8,76429,70314.68,15285.8
5780,15285.8,76429,70314.68,15285.8
5781,15285.8,76429,70314.68,15285.8
5782,15285.8,76429,70314.68,15285.8
5783,15285.8,76429,70314.68,15285.8
5784,15285.8,76429,70314.68,15285.8
5785,15285.8,76429,70314.68,15285.8
5786,15285.8,76429,70314.68,15285.8
5787,15285.8,76429,70314.68,15285.8
5788,15285.8,76429,70314.68,15285.8
5789,15285.8,76429,70314.68,15285.8
5790,15285.8,76429,70314.68,15285.8
5791,15285.8,76429,70314.68,15285.8
5792,15285.8,76429,70314.68,15285.8
5793,15285.8,76429,70314.68,15285.8
5794,15285.8,76429,70314.68,15285.8
5795,15285.8,76429,70314.68,15285.8
5796,15285.8,76429,70314.68,15285.8
5797,15285.8,76429,70314.68,15285.8
5798,15285.8,76429,70314.68,15285.8
5799,15285.8,76429,70314.68,15285.8
5800,15285.8,76429,70314.68,15285.8
5801,15285.8,76429,70314.68,15285.8
5802,15285.8,76429,70314.68,15285.8
5803,15285.8,76429,70314.68,15285.8
5804,15285.8,76429,70314.68,15285.8
5805,15285.8,76429,70314.68,15285.8
5806,15285.8,76429,70314.68,15285.8
5807,15285.8,76429,70314.68,15285.8
5808,15285.8,76429,70314.68,15285.8
5809,15285.8,76429,70314.68,15285.8
5810,15285.8,76429,70314.68,15285.8
5811,15285.8,76429,70314.68,15285.8
5812,15285.8,76429,70314.68,15285.8
5813,15285.8,76429,70314.68,15285.8
5814,15285.8,76429,70314.68,15285.8
5815,15285.8,76429,70314.68,15285.8
5816,15285.8,76429,70314.68,15285.8
5817,15285.8,76429,70314.68,15285.8
5818,15285.8,76429,70314.68,15285.8
5819,15285.8,76429,70314.68,15285.8
5820,15285.8,76429,70314.68,15285.8
5821,15285.8,76429,70314.68,15285.8
5822,15285.8,76429,70314.68,15285.8
5823,15285.8,76429,70314.68,15285.8
5824,15285.8,76429,70314.68,15285.8
5825,15285.8,76429,70314.68,15285.8
5826,15285.8,76429,70314.68,15285.8
5827,15285.8,76429,70314.68,15285.8
5828,15285.8,76429,70314.68,15285.8
5829,15285.8,76429,70314.68,15285.8
5830,15285.8,76429,70314.68,15285.8
5831,15285.8,76429,70314.68,15285.8
5832,15285.8,76429,70314.68,15285.8
5833,15285.8,76429,70314.68,15285.8
5834,15285.8,76429,70314.68,15285.8
5835,15285.8,76429,70314.68,15285.8
5836,15285.8,76429,70314.68,15285.8
5837,15285.8,76429,70314.68,15285.8
5838,15285.8,76429,70314.68,15285.8
5839,15285.8,76429,70314.68,15285.8
5840,15285.8,76429,70314.68,15285.8
5841,15285.8,76429,70314.68,15285.8
5842,15285.8,76429,70314.68,15285.8
5843,15285.8,76429,70314.68,15285.8
5844,15285.8,76429,70314.68,15285.8
5845,15285.8,76429,70314.68,15285.8
5846,15285.8,76429,70314.68,15285.8
5847,15285.8,76429,70314.68,15285.8
5848,15285.8,76429,70314.68,15285.8
5849,15285.8,76429,70314.68,15285.8
5850,15285.8,76429,70314.68,15285.8
5851,15285.8,76429,70314.68,15285.8
